,MSA,MSADSCR,NAICS3,NAICS3Desc,MinWage_ATPAmt,BMW_Cases,cmp_assd_cnt,ESTB,MinWage_Cases,case_violtn_cnt,is_violator,ee_atp_cnt,All_ATPAmt,ChildLabor_EmpAff,ee_violtd_cnt,PAYR_N,MinWage_EmpAff,BMW_ATPAmt,BMW_EmpAff,EMPL_N,Other_ATPAmt,Other_Cases,Other_EmpAff,ChildLabor_ATPAmt,ChildLabor_Cases,All_AtpAmt,num_investigations,km_cluster,MW_Vltn_Svrty,BMW_Vltn_Svrty,CL_Vltn_Svrty,OTHER_Vltn_Svrty,OVERALL_Vltn_Svrty
321,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",335,"Electrical Equipment, Appliance, and Component Manufacturing",0.0,0,0.0,58.0,0,2,1,2,2800.0,0,2,76833.0,0,0.0,0,1847.0,2800.0,2,2,0.0,0,2800.0,1,0,0.0,0.0,0.0,3.03194369247,3.03194369247
322,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",336,Transportation Equipment Manufacturing,20515.75,0,2772.0,195.0,12,108,3,57,260003.15,0,58,302555.0,9,0.0,0,6393.0,239487.4,96,49,0.0,0,260003.15,5,0,28.8818629751,0.0,0.0,1835.58307524,2358.85854841
323,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",337,Furniture and Related Product Manufacturing,47763.15,0,11500.0,164.0,80,85,6,34,92261.25,1,73,215489.0,34,0.0,0,5572.0,50018.1,0,38,6000.0,5,92261.25,11,0,291.447792534,0.0,1.0768126346,341.114106246,1208.73496949
324,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",339,Miscellaneous Manufacturing,40310.27,0,0.0,317.0,48,48,2,24,82998.0,0,24,362015.0,24,0.0,0,7720.0,42687.73,0,0,0.0,0,82998.0,5,0,125.316901554,0.0,0.0,0.0,258.024870466
325,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",423,"Merchant Wholesalers, Durable Goods",150839.77,0,4576.0,2875.0,120,123,11,104,444748.95,1,104,1897126.0,104,0.0,0,37358.0,291489.18,0,1,2420.0,3,444748.95,13,0,419.919055624,0.0,0.0647786284062,7.80259060978,1238.12545639
326,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",424,"Merchant Wholesalers, Nondurable Goods",14842.1,0,150.0,1344.0,7,13,7,4,44526.3,1,6,1279254.0,4,0.0,0,25334.0,29684.2,5,1,0.0,1,44526.3,11,0,2.34342780453,0.0,0.0,1.17171390227,10.5454251204
327,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",425,Wholesale Electronic Markets and Agents and Brokers,6959.17,0,0.0,380.0,45,45,1,42,20877.51,0,45,104645.0,42,0.0,0,2012.0,13918.34,0,3,0.0,0,20877.51,2,0,145.270944334,0.0,0.0,20.7529920477,466.942321074
328,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",441,Motor Vehicle and Parts Dealers,56030.24,0,0.0,1178.0,49,60,9,36,139460.67,0,37,922423.0,35,0.0,0,20751.0,83430.43,11,2,0.0,0,139460.67,13,0,94.5042841309,0.0,0.0,8.04109970604,248.6648735
329,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",442,Furniture and Home Furnishings Stores,152087.26,0,0.0,469.0,81,81,2,67,399661.41,0,67,114588.0,67,0.0,0,4272.0,247574.15,0,0,0.0,0,399661.41,5,0,2385.26367509,0.0,0.0,0.0,6268.09795646
330,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",443,Electronics and Appliance Stores,7909.47,0,0.0,500.0,34,34,3,27,23033.13,0,27,104730.0,27,0.0,0,4360.0,15123.66,0,0,0.0,0,23033.13,4,0,48.980662844,0.0,0.0,0.0,142.636355505
331,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",444,Building Material and Garden Equipment and Supplies Dealers,112292.71,0,15895.0,577.0,67,99,4,43,340310.48,4,73,398572.0,35,0.0,0,12957.0,243912.77,18,34,15895.0,14,340310.48,8,0,303.32984873,0.0,4.90700007718,640.042770703,1917.31612565
332,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",445,Food and Beverage Stores,994677.89,0,76874.0,1426.0,4219,4294,43,2393,2220057.36,32,2441,782247.0,2393,0.0,0,31662.0,1184014.47,32,18,72155.0,43,2220057.36,62,1,75177.3163657,0.0,72.9252731982,673.117947698,171156.591995
333,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",446,Health and Personal Care Stores,34429.63,0,3100.0,937.0,47,49,3,27,72815.79,1,28,351797.0,27,0.0,0,9809.0,41486.16,0,0,3100.0,2,72815.79,6,0,94.770110103,0.0,0.3160362932,0.0,207.85422775
334,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",447,Gasoline Stations,85361.92,0,0.0,832.0,145,145,14,124,247955.76,0,128,152561.0,124,0.0,0,7795.0,162593.84,0,4,0.0,0,247955.76,18,0,1357.90610391,0.0,0.0,83.4349403464,4071.6276177
335,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",448,Clothing and Clothing Accessories Stores,528.48,0,24997.5,1581.0,6,20,3,5,928.44,10,15,373109.0,5,0.0,0,23632.0,25035.54,1,0,24997.5,13,928.44,9,0,0.111814488829,0.0,10.5778182126,0.0,0.589311103588
336,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",451,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",1234.14,0,0.0,361.0,3,3,1,2,3702.42,0,2,93670.0,2,0.0,0,5581.0,2468.28,0,0,0.0,0,3702.42,3,0,0.442264827092,0.0,0.0,0.0,1.32679448128
337,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",452,General Merchandise Stores,5881.89,0,10472.0,405.0,22,29,9,15,17747.67,5,22,721650.0,14,0.0,0,33163.0,19917.78,1,3,8052.0,6,17747.67,18,0,2.48308235081,0.0,1.21400355818,1.801807436,11.7736254259
338,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",453,Miscellaneous Store Retailers,37256.35,0,5000.0,918.0,37,41,10,27,225487.57,0,29,126724.0,26,0.0,0,6331.0,188231.22,4,3,0.0,0,225487.57,15,0,153.00349076,0.0,0.0,89.1950181646,1032.87624862
339,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",454,Nonstore Retailers,14588.83,0,6539.0,610.0,17,23,3,10,33946.14,3,10,270256.0,10,0.0,0,6304.0,15930.29,0,3,5307.0,6,33946.14,5,0,23.1421795685,0.0,2.5255393401,7.58103902284,53.848572335
340,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",483,Water Transportation,0.0,0,0.0,1.0,0,49,2,17,233781.68,0,17,0.0,0,0.0,0,0.0,233781.68,49,17,0.0,0,233781.68,2,0,,,,inf,inf
341,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",484,Truck Transportation,335818.86,0,17853.0,1338.0,454,606,44,416,2103758.84,2,517,923023.0,352,0.0,0,20778.0,1766619.98,150,165,1320.0,2,2103758.84,71,0,5689.10572336,0.0,0.127057464626,14028.890976,52345.9101107
342,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",485,Transit and Ground Passenger Transportation,8793.13,0,0.0,152.0,26,27,6,14,18715.39,0,25,64248.0,13,0.0,0,2849.0,9922.26,1,12,0.0,0,18715.39,8,0,40.1230923131,0.0,0.0,41.7926009126,164.227711478
343,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",486,Pipeline Transportation,0.0,0,0.0,9.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0,,,,,
344,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",488,Support Activities for Transportation,163319.92,0,24649.0,501.0,137,236,12,110,547855.59,0,174,266183.0,101,0.0,0,6834.0,384535.67,99,73,0.0,0,547855.59,19,0,2413.7126017,0.0,0.0,4107.56568774,13948.9131782
345,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",492,Couriers and Messengers,0.0,0,0.0,133.0,1,13,1,6,85494.88,0,6,384056.0,0,0.0,0,8422.0,85494.88,12,6,0.0,0,85494.88,5,0,0.0,0.0,0.0,60.9082498219,60.9082498219
346,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",493,Warehousing and Storage,8278.23,0,0.0,394.0,4,16,1,4,81750.25,0,4,1203758.0,4,0.0,0,28398.0,73472.02,12,0,0.0,0,81750.25,2,0,1.16603000211,0.0,0.0,0.0,11.5149306289
347,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",517,Telecommunications,182089.75,0,0.0,386.0,243,289,5,175,755837.83,0,267,385585.0,150,0.0,0,6810.0,573748.08,46,117,0.0,0,755837.83,6,0,4010.78744493,0.0,0.0,9857.34586784,29634.1704273
348,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",518,"Data Processing, Hosting, and Related Services",0.0,0,0.0,51.0,1,45,1,23,105203.44,0,23,126886.0,0,0.0,0,1810.0,105203.44,44,23,0.0,0,105203.44,1,0,0.0,0.0,0.0,1336.83929282,1336.83929282
349,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",522,Credit Intermediation and Related Activities,368221.77,0,0.0,1494.0,152,154,5,124,1017358.44,0,150,980490.0,124,0.0,0,16322.0,649136.67,2,26,0.0,0,1017358.44,6,0,2797.42062737,0.0,0.0,1034.03709227,9349.57517461
350,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",0.0,0,0.0,570.0,0,0,1,0,0.0,0,1,129704.0,0,0.0,0,1501.0,0.0,0,1,0.0,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0
351,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",524,Insurance Carriers and Related Activities,249280.16,0,5300.0,1262.0,186,191,5,15,609969.06,0,113,345479.0,15,0.0,0,6966.0,360688.9,5,98,0.0,0,609969.06,8,0,536.778983635,0.0,0.0,5074.29115705,9894.70338501
352,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",531,Real Estate,1009125.86,0,0.0,3149.0,592,592,9,536,1606187.64,0,536,477478.0,536,0.0,0,12426.0,597061.78,0,0,0.0,0,1606187.64,12,0,43529.0086078,0.0,0.0,0.0,69283.4842298
353,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",532,Rental and Leasing Services,37220.3,0,25723.0,557.0,40,40,4,17,111660.9,0,35,183538.0,17,0.0,0,4536.0,74440.6,0,18,0.0,0,111660.9,5,0,139.494069665,0.0,0.0,295.399206349,861.581018519
354,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",541,"Professional, Scientific, and Technical Services",387880.26,0,14003.0,5816.0,351,674,36,480,1715986.6,1,488,1749272.0,331,0.0,0,34155.0,1328106.34,321,156,0.0,2,1715986.6,49,0,3758.99183311,0.0,0.0,6066.01051208,24517.6829395
355,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",551,Management of Companies and Enterprises,0.0,0,0.0,335.0,0,2,1,1,3760.0,0,1,725121.0,0,0.0,0,9869.0,3760.0,2,1,0.0,0,3760.0,1,0,0.0,0.0,0.0,0.380990981862,0.380990981862
356,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",561,Administrative and Support Services,917468.19,0,143991.0,3403.0,1589,2759,78,1916,6653694.93,41,2144,2119033.0,1336,0.0,0,83775.0,5743926.74,1116,767,13400.0,54,6653694.93,119,1,14631.3041103,0.0,6.55804237541,52588.3832836,170283.759235
357,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",562,Waste Management and Remediation Services,33179.38,0,0.0,186.0,14,109,9,105,467879.68,0,105,183969.0,12,0.0,0,3925.0,434700.3,95,93,0.0,0,467879.68,12,0,101.440142675,0.0,0.0,10299.9051975,12516.5264713
358,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",611,Educational Services,26022.45,0,9240.0,796.0,40,40,5,38,78067.35,0,42,654030.0,38,0.0,0,21706.0,52044.9,0,4,0.0,0,78067.35,10,0,45.5566709666,0.0,0.0,9.59087809822,151.056330047
359,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",621,Ambulatory Health Care Services,595667.0,0,3740.0,6077.0,216,221,27,159,1361140.35,0,171,3313335.0,156,0.0,0,61146.0,765473.35,5,15,0.0,0,1361140.35,45,0,1519.70778138,0.0,0.0,187.781706898,3806.54498822
360,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",622,Hospitals,18458.86,24,0.0,54.0,60,85,10,73,45228.21,0,76,3237811.0,51,78.72,22,50884.0,26690.63,1,3,0.0,0,45228.21,10,0,18.5009405707,0.0340350601368,0.0,1.57361626444,67.552550114
361,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",623,Nursing and Residential Care Facilities,1448527.78,32,3987.5,850.0,813,845,61,734,4054383.75,0,739,577539.0,702,921.9,32,22037.0,2604934.07,0,5,0.0,0,4054383.75,110,1,46143.5994718,1.33869401461,0.0,591.036454599,135961.772984
362,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",624,Social Assistance,108284.18,245,19425.0,1122.0,59,307,13,298,326444.86,0,299,346027.0,53,30700.33,245,17575.0,187460.35,3,1,0.0,0,326444.86,22,0,326.546887055,427.970460882,0.0,10.6663072546,5553.74185718
363,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",711,"Performing Arts, Spectator Sports, and Related Industries",0.0,0,0.0,276.0,0,0,0,0,0.0,0,0,71297.0,0,0.0,0,2280.0,0.0,0,0,0.0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
364,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",712,"Museums, Historical Sites, and Similar Institutions",0.0,0,0.0,36.0,0,0,0,0,0.0,0,0,13294.0,0,0.0,0,420.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
365,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",713,"Amusement, Gambling, and Recreation Industries",19311.28,0,26390.0,540.0,47,79,11,10,48762.84,31,67,544494.0,10,0.0,0,23111.0,55841.56,0,26,26390.0,32,48762.84,14,0,8.3558824802,0.0,35.3982951841,62.8220570291,141.366028298
366,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",721,Accommodation,366646.12,0,10103.0,622.0,159,171,17,130,721671.99,0,132,677142.0,130,0.0,0,24154.0,355025.87,12,2,0.0,0,721671.99,34,0,1973.33756728,0.0,0.0,29.3968593194,3943.88932185
367,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",722,Food Services and Drinking Places,914926.59,0,236720.5,6036.0,1211,1390,130,1040,2565650.33,102,1167,1658132.0,1033,0.0,0,108249.0,1844264.64,37,36,204017.5,142,2565650.33,206,1,8730.97365768,0.0,192.239974503,613.340788737,27659.5066477
368,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",811,Repair and Maintenance,633038.51,0,48658.5,2359.0,837,1133,48,832,1891308.94,0,912,446749.0,598,0.0,0,14379.0,1258270.43,296,314,0.0,0,1891308.94,72,0,26327.0762209,0.0,0.0,27477.3569108,119957.838047
369,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",812,Personal and Laundry Services,15841.37,0,924.0,1666.0,75,170,10,30,49509.87,0,97,222693.0,29,0.0,0,10721.0,33668.5,95,68,0.0,0,49509.87,15,0,42.8504551814,0.0,0.0,213.548922675,447.948641918
370,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",16873.12,0,0.0,1799.0,20,20,2,18,50619.36,0,18,469133.0,18,0.0,0,18994.0,33746.24,0,0,0.0,0,50619.36,5,0,15.9901105612,0.0,0.0,0.0,47.9703316837
371,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",113,Forestry and Logging,0.0,0,0.0,17.0,0,8,1,3,3609.98,0,3,6003.0,0,0.0,0,73.0,3609.98,8,3,0.0,0,3609.98,1,0,0.0,0.0,0.0,148.355342466,148.355342466
372,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",115,Support Activities for Agriculture and Forestry,1470.42,0,21175.0,62.0,15,360,10,28,9281.93,0,167,14714.0,13,0.0,0,384.0,7811.51,345,154,0.0,0,9281.93,15,0,49.77984375,0.0,0.0,3132.74098958,4036.67268229
373,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",213,Support Activities for Mining,0.0,0,0.0,16.0,0,0,0,0,0.0,0,0,6515.0,0,0.0,0,129.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
374,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",221,Utilities,1011.56,0,0.0,49.0,3,5,4,2,3034.68,0,5,0.0,2,0.0,0,0.0,2023.12,2,3,0.0,0,3034.68,4,0,inf,,,inf,inf
375,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",236,Construction of Buildings,80180.96,0,0.0,1438.0,220,352,20,244,698333.04,0,286,534979.0,161,0.0,0,9218.0,618152.08,132,125,0.0,0,698333.04,37,0,1400.42683445,0.0,0.0,8382.40507702,21666.6575656
376,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",237,Heavy and Civil Engineering Construction,57207.74,0,0.0,269.0,83,107,7,93,203188.11,0,95,348818.0,80,0.0,0,4552.0,145980.37,24,15,0.0,0,203188.11,12,0,1005.40843585,0.0,0.0,481.042519772,4240.52514279
377,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",238,Specialty Trade Contractors,1303461.49,0,92681.5,2847.0,2828,3236,119,2231,4577794.32,8,2862,1423211.0,2049,0.0,0,26991.0,3263243.67,392,811,14873.0,16,4577794.32,182,1,98951.2279282,0.0,4.4082842429,98050.8545949,485408.000587
378,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",311,Food Manufacturing,4181.65,0,7170.0,117.0,11,21,4,8,12544.95,6,14,261310.0,8,0.0,0,5353.0,12699.58,0,0,7170.0,10,12544.95,6,0,6.24943022604,0.0,8.03661498225,0.0,32.8095086867
379,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",312,Beverage and Tobacco Product Manufacturing,472.69,0,0.0,67.0,2,3,2,2,1418.07,0,3,75005.0,2,0.0,0,1622.0,945.38,1,1,0.0,0,1418.07,2,0,0.582848335388,0.0,0.0,0.582848335388,2.62281750925
380,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",322,Paper Manufacturing,0.0,0,0.0,13.0,0,0,1,0,0.0,0,2,45320.0,0,0.0,0,804.0,0.0,0,2,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
381,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",324,Petroleum and Coal Products Manufacturing,31560.34,0,0.0,14.0,3,3,1,2,94681.02,0,2,0.0,2,0.0,0,0.0,63120.68,0,0,0.0,0,94681.02,1,0,inf,,,,inf
382,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",325,Chemical Manufacturing,0.0,0,0.0,41.0,0,0,2,0,0.0,0,2,85956.0,0,0.0,0,1118.0,0.0,0,2,0.0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
383,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",327,Nonmetallic Mineral Product Manufacturing,0.0,0,0.0,55.0,0,0,0,0,0.0,0,0,70430.0,0,0.0,0,1636.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
384,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",332,Fabricated Metal Product Manufacturing,41564.39,0,0.0,198.0,24,24,2,22,124693.17,0,22,139933.0,22,0.0,0,2939.0,83128.78,0,0,0.0,0,124693.17,4,0,311.131874787,0.0,0.0,0.0,933.395624362
385,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",333,Machinery Manufacturing,472.5,0,0.0,89.0,1,1,2,1,1417.5,0,2,111007.0,1,0.0,0,1964.0,945.0,0,1,0.0,0,1417.5,4,0,0.240580448065,0.0,0.0,0.48116089613,1.44348268839
386,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",335,"Electrical Equipment, Appliance, and Component Manufacturing",0.0,0,0.0,27.0,0,21,2,17,141179.44,0,17,56380.0,0,0.0,0,907.0,141179.44,21,17,0.0,0,141179.44,3,0,0.0,0.0,0.0,2646.1416538,2646.1416538
387,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",336,Transportation Equipment Manufacturing,18379.53,0,0.0,50.0,58,61,2,58,55138.59,0,59,0.0,58,0.0,0,0.0,36759.06,3,1,0.0,0,55138.59,2,0,inf,,,inf,inf
388,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",337,Furniture and Related Product Manufacturing,0.0,0,0.0,80.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0,,,,,
389,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",339,Miscellaneous Manufacturing,6238.56,0,0.0,174.0,5,5,2,2,17788.68,0,2,92278.0,2,0.0,0,1990.0,11550.12,0,0,0.0,0,17788.68,2,0,6.26990954774,0.0,0.0,0.0,17.8780703518
390,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",423,"Merchant Wholesalers, Durable Goods",7690.84,0,0.0,1272.0,31,32,6,28,21987.02,0,28,1846727.0,27,0.0,0,21847.0,14296.18,1,1,0.0,0,21987.02,11,0,9.50486016387,0.0,0.0,0.654377260036,28.1794553028
391,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",424,"Merchant Wholesalers, Nondurable Goods",0.0,0,0.0,584.0,0,0,1,0,0.0,0,1,694884.0,0,0.0,0,12677.0,0.0,0,1,0.0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
392,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",441,Motor Vehicle and Parts Dealers,0.0,0,0.0,694.0,0,1,1,0,0.0,0,1,555395.0,0,0.0,0,12211.0,0.0,1,1,0.0,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0
393,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",442,Furniture and Home Furnishings Stores,0.0,0,0.0,276.0,0,0,0,0,0.0,0,0,85595.0,0,0.0,0,2979.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
394,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",443,Electronics and Appliance Stores,0.0,0,0.0,294.0,0,0,0,0,0.0,0,0,79624.0,0,0.0,0,3349.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
395,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",444,Building Material and Garden Equipment and Supplies Dealers,0.0,0,7920.0,404.0,1,9,2,0,0.0,8,8,238332.0,0,0.0,0,7552.0,7920.0,0,0,7920.0,8,0.0,2,0,0.0,0.0,8.38983050847,0.0,0.0
396,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",445,Food and Beverage Stores,30590.89,0,19837.5,871.0,80,97,18,65,86930.88,15,82,531466.0,65,0.0,0,19577.0,67107.97,4,4,19837.5,13,86930.88,27,0,101.568567707,0.0,15.1995964652,13.7115942177,364.117697298
397,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",447,Gasoline Stations,8081.47,0,1485.0,472.0,25,28,10,14,21328.41,3,20,67316.0,14,0.0,0,3421.0,11761.94,0,3,1485.0,3,21328.41,13,0,33.0723706519,0.0,1.30225080386,10.3144752996,124.691084478
398,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",448,Clothing and Clothing Accessories Stores,0.0,0,0.0,797.0,0,0,0,0,0.0,0,0,189447.0,0,0.0,0,11332.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
399,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",451,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",59331.86,0,0.0,300.0,22,23,2,22,177995.58,1,23,64755.0,22,0.0,0,3811.0,118663.72,0,0,0.0,1,177995.58,6,0,342.508769352,0.0,0.0,0.0,1074.23204933
400,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",452,General Merchandise Stores,0.0,0,0.0,175.0,0,1,1,0,0.0,0,1,363247.0,0,0.0,0,16705.0,0.0,1,1,0.0,0,0.0,4,0,0.0,0.0,0.0,0.0,0.0
401,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",453,Miscellaneous Store Retailers,28.13,0,0.0,592.0,4,5,4,1,84.39,1,3,94894.0,1,0.0,0,5186.0,56.26,0,1,0.0,1,84.39,7,0,0.00542421905129,0.0,0.0,0.0108484381026,0.0488179714616
402,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",454,Nonstore Retailers,0.0,0,0.0,360.0,0,0,0,0,0.0,0,0,70877.0,0,0.0,0,1697.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
403,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",481,Air Transportation,0.0,0,0.0,32.0,1,2,2,1,6540.32,0,2,0.0,0,0.0,0,0.0,6540.32,1,2,0.0,0,6540.32,2,0,,,,inf,inf
404,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",484,Truck Transportation,205112.87,0,1100.0,445.0,121,229,17,125,561699.94,0,193,192654.0,111,0.0,0,4883.0,356587.07,108,82,0.0,0,561699.94,22,0,4662.61080688,0.0,0.0,5988.15067377,22201.1239853
405,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",485,Transit and Ground Passenger Transportation,1130.51,0,0.0,87.0,6,7,2,5,3391.53,0,6,48275.0,5,0.0,0,1784.0,2261.02,1,1,0.0,0,3391.53,3,0,3.16846973094,0.0,0.0,1.26738789238,11.4064910314
406,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",488,Support Activities for Transportation,0.0,0,0.0,229.0,0,0,0,0,0.0,0,0,98388.0,0,0.0,0,2368.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
407,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",492,Couriers and Messengers,37282.02,0,0.0,96.0,50,51,3,49,55923.03,0,51,164799.0,49,0.0,0,4247.0,18641.01,1,2,0.0,0,55923.03,5,0,430.143390629,0.0,0.0,8.77843654344,671.550395573
408,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",493,Warehousing and Storage,0.0,0,0.0,130.0,3,3,2,0,0.0,0,4,248107.0,0,0.0,0,5241.0,0.0,0,4,0.0,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0
409,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",517,Telecommunications,34749.88,0,660.0,319.0,87,88,4,54,114249.64,0,88,594250.0,54,0.0,0,8983.0,79499.76,1,34,0.0,0,114249.64,5,0,208.893857286,0.0,0.0,300.900794835,1119.2216765
410,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",519,Other Information Services,1998.3,0,0.0,47.0,2,2,1,1,5994.9,0,1,62991.0,1,0.0,0,814.0,3996.6,0,0,0.0,0,5994.9,1,0,2.45491400491,0.0,0.0,0.0,7.36474201474
411,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",522,Credit Intermediation and Related Activities,59730.88,0,0.0,1105.0,12,14,6,11,179192.64,0,15,994524.0,11,0.0,0,14796.0,119461.76,2,4,0.0,0,179192.64,7,0,44.4065747499,0.0,0.0,32.2956907272,181.663260341
